date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-11-11,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,37,1,10,,1114,44,811,,,,,,,,,,,-19,-4,6,6,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),28.428571,23.865079,33.484127,0,
2020-11-12,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,12,0,23,,1126,44,834,,,,,,,,,,,-18,-6,9,6,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),28.968254,23.920635,33.873016,0.435429,
2020-11-13,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,22,3,3,,1148,47,837,,,,,,,,,,,-23,-7,7,2,1,-23,Q5065,,2388664,-1,121,POINT(121 -1),28.928571,24.515873,33.785714,3.513667,
2020-11-14,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,8,1,21,,1156,48,858,,,,,,,,,,,-15,-2,5,6,0,-12,Q5065,,2388664,-1,121,POINT(121 -1),27.587302,24.269841,33.02381,11.684,
2020-11-15,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,2,0,1,,1158,48,859,,,,,,,,,,,-15,-5,5,3,0,-8,Q5065,,2388664,-1,121,POINT(121 -1),27.285714,23.865079,32.825397,8.2804,
2020-11-16,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,74,2,13,,1232,50,872,,,,,,,,,,,-15,-7,5,3,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),28.039683,23.793651,33.126984,3.344333,
2020-11-17,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,33,1,15,,1265,51,887,,,,,,,,,,,-20,-5,5,7,1,-24,Q5065,,2388664,-1,121,POINT(121 -1),27.706349,23.944444,32.849206,4.608286,
2020-11-18,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,73,1,6,,1338,52,893,,,,,,,,,,,-12,-7,4,4,1,-23,Q5065,,2388664,-1,121,POINT(121 -1),27.777778,23.309524,33.126984,3.374571,
2020-11-19,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,52,2,15,,1390,54,908,,,,,,,,,,,-11,-6,8,2,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),28.007937,24.02381,33.126984,0.508,
2020-11-20,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,4,0,23,,1394,54,931,,,,,,,,,,,-14,-6,7,1,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),28.246032,24.150794,33.31746,0.145143,
2020-11-21,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,59,4,4,,1453,58,935,,,,,,,,,,,-15,-2,5,3,-1,-13,Q5065,,2388664,-1,121,POINT(121 -1),27.880952,23.690476,33.071429,8.019143,
2020-11-22,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,61,1,20,,1514,59,955,,,,,,,,,,,-15,-3,5,1,0,-8,Q5065,,2388664,-1,121,POINT(121 -1),27.896825,23.952381,32.912698,2.068286,
2020-11-23,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,37,3,3,,1551,62,958,,,,,,,,,,,-21,-8,5,1,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),27.753968,24.119048,32.515873,0.084667,
2020-11-24,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,81,0,11,,1632,62,969,,,,,,,,,,,-16,-6,4,2,1,-24,Q5065,,2388664,-1,121,POINT(121 -1),27.698413,24.674603,32.119048,7.366,
2020-11-25,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,55,4,12,,1687,66,981,,,,,,,,,,,-14,-5,5,5,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),27.674603,24.5,32.388889,3.882571,
2020-11-26,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,13,2,35,,1700,68,1016,,,,,,,,,,,-12,-7,7,-2,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),27.547619,24.285714,32.134921,9.948333,
2020-11-27,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,39,2,35,,1739,70,1051,,,,,,,,,,,-13,-12,-1,-8,1,-22,Q5065,,2388664,-1,121,POINT(121 -1),27.47619,24.071429,32.269841,12.0015,
2020-11-28,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,30,1,11,,1769,71,1062,,,,,,,,,,,-22,-3,5,-1,0,-10,Q5065,,2388664,-1,121,POINT(121 -1),27.563492,24.095238,31.896825,0.508,
2020-11-29,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,31,1,9,,1800,72,1071,,,,,,,,,,,-17,-5,4,-2,1,-5,Q5065,,2388664,-1,121,POINT(121 -1),27.706349,24.571429,32.444444,7.438571,
2020-11-30,ID_ST,ID,Indonesia,ST,Central Sulawesi,,,ID,IDN,1,60,0,18,,1860,72,1089,,,,,,,,,,,,,,,,,Q5065,,2388664,-1,121,POINT(121 -1),,,,,
2020-10-01,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,111,4,153,,10417,434,7126,,,,,,,,,,,-29,-21,2,-9,6,-26,Q2140,,2390843,2,99,POINT(99 2),26.472222,23.375,29.625,2.7305,
2020-10-02,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,89,2,180,,10506,436,7306,,,,,,,,,,,-31,-23,-3,-21,6,-26,Q2140,,2390843,2,99,POINT(99 2),26.291667,23.305556,31.055556,2.0955,
2020-10-03,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,86,2,129,,10592,438,7435,,,,,,,,,,,-28,-21,-1,-17,6,-25,Q2140,,2390843,2,99,POINT(99 2),26.638889,23.277778,31.375,0.254,
2020-10-04,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,83,5,110,,10675,443,7545,,,,,,,,,,,-29,-19,0,-10,4,-11,Q2140,,2390843,2,99,POINT(99 2),27.236111,23.194444,31.75,15.663333,
2020-10-05,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,89,3,121,,10764,446,7666,,,,,,,,,,,-29,-17,2,-7,4,-26,Q2140,,2390843,2,99,POINT(99 2),27.013889,23.75,31.013889,0.254,
2020-10-06,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,98,2,204,,10862,448,7870,,,,,,,,,,,-28,-19,0,-9,5,-27,Q2140,,2390843,2,99,POINT(99 2),26.138889,23.791667,30.180556,19.1135,
2020-10-07,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,96,5,178,,10958,453,8048,,,,,,,,,,,-28,-17,1,-6,6,-25,Q2140,,2390843,2,99,POINT(99 2),25.916667,22.902778,28.902778,14.393333,
2020-10-08,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,99,7,189,,11057,460,8237,,,,,,,,,,,-29,-18,-1,-1,9,-24,Q2140,,2390843,2,99,POINT(99 2),26.027778,23.472222,29.958333,20.5105,
2020-10-09,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,95,2,164,,11152,462,8401,,,,,,,,,,,-32,-22,-6,-14,10,-22,Q2140,,2390843,2,99,POINT(99 2),26.305556,23.722222,30.5,19.1135,
2020-10-10,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,88,0,149,,11240,462,8550,,,,,,,,,,,-27,-17,0,-10,9,-22,Q2140,,2390843,2,99,POINT(99 2),26.388889,23.902778,30.25,11.049,
2020-10-11,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,85,6,158,,11325,468,8708,,,,,,,,,,,-30,-19,-3,-5,8,-5,Q2140,,2390843,2,99,POINT(99 2),26.916667,23.666667,30.388889,0,
2020-10-12,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,87,5,174,,11412,473,8882,,,,,,,,,,,-33,-22,-7,-12,11,-24,Q2140,,2390843,2,99,POINT(99 2),26.833333,23.333333,31.236111,2.032,
2020-10-13,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,89,7,134,,11501,480,9016,,,,,,,,,,,-35,-25,-10,-16,11,-25,Q2140,,2390843,2,99,POINT(99 2),26.305556,23.472222,30.777778,77.385333,
2020-10-14,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,88,5,161,,11589,485,9177,,,,,,,,,,,-33,-21,-4,-15,11,-23,Q2140,,2390843,2,99,POINT(99 2),27.055556,23.055556,32.25,6.5405,
2020-10-15,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,90,4,110,,11679,489,9287,,,,,,,,,,,-29,-14,6,-6,10,-22,Q2140,,2390843,2,99,POINT(99 2),27.847222,23.694444,31.75,1.27,
2020-10-16,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,89,3,111,,11768,492,9398,,,,,,,,,,,-31,-18,2,-13,11,-21,Q2140,,2390843,2,99,POINT(99 2),27.722222,23.694444,32.041667,4.0005,
2020-10-17,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,86,5,100,,11854,497,9498,,,,,,,,,,,-28,-17,3,-10,10,-21,Q2140,,2390843,2,99,POINT(99 2),27.847222,23.472222,33.333333,0.762,
2020-10-18,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,83,2,106,,11937,499,9604,,,,,,,,,,,-30,-18,0,-4,9,-4,Q2140,,2390843,2,99,POINT(99 2),27.944444,23.569444,32.277778,1.016,
2020-10-19,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,91,4,118,,12028,503,9722,,,,,,,,,,,-32,-21,-2,-10,11,-22,Q2140,,2390843,2,99,POINT(99 2),27.791667,23.430556,32.319444,15.748,
2020-10-20,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,90,4,93,,12118,507,9815,,,,,,,,,,,-27,-17,3,-6,10,-23,Q2140,,2390843,2,99,POINT(99 2),27.166667,23.041667,31.430556,4.2545,
2020-10-21,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,87,3,80,,12205,510,9895,,,,,,,,,,,-29,-19,-1,-12,9,-23,Q2140,,2390843,2,99,POINT(99 2),26.777778,23.402778,31.138889,3.81,
2020-10-22,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,83,3,84,,12288,513,9979,,,,,,,,,,,-29,-18,-1,-11,7,-24,Q2140,,2390843,2,99,POINT(99 2),26.777778,23.472222,30.347222,5.757333,
2020-10-23,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,91,2,73,,12379,515,10052,,,,,,,,,,,-31,-24,-6,-20,7,-23,Q2140,,2390843,2,99,POINT(99 2),27.222222,23.819444,31.222222,1.524,
2020-10-24,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,84,0,78,,12463,515,10130,,,,,,,,,,,-29,-26,-9,-25,8,-23,Q2140,,2390843,2,99,POINT(99 2),26.291667,23.902778,31.333333,12.7635,
2020-10-25,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,90,2,76,,12553,517,10206,,,,,,,,,,,-28,-21,-3,-14,5,-8,Q2140,,2390843,2,99,POINT(99 2),26.402778,23.430556,30.458333,11.3665,
2020-10-26,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,93,7,85,,12646,524,10291,,,,,,,,,,,-26,-16,4,-6,5,-24,Q2140,,2390843,2,99,POINT(99 2),26.680556,22.902778,30.097222,0.0635,
2020-10-27,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,90,1,90,,12736,525,10381,,,,,,,,,,,-21,-16,3,-7,5,-25,Q2140,,2390843,2,99,POINT(99 2),27.375,23.555556,31.763889,9.779,
2020-10-28,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,92,2,89,,12828,527,10470,,,,,,,,,,,-16,-13,6,8,7,-39,Q2140,,2390843,2,99,POINT(99 2),27.694444,23.236111,31.458333,0,
2020-10-29,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,83,3,82,,12911,530,10552,,,,,,,,,,,-19,-14,2,41,9,-60,Q2140,,2390843,2,99,POINT(99 2),27.583333,23.930556,31.694444,1.016,
2020-10-30,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,89,1,75,,13000,531,10627,,,,,,,,,,,-28,-22,-6,1,9,-42,Q2140,,2390843,2,99,POINT(99 2),27.305556,24,32.236111,9.779,
2020-10-31,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,93,4,92,,13093,535,10719,,,,,,,,,,,-26,-20,-5,-5,6,-28,Q2140,,2390843,2,99,POINT(99 2),26.722222,23.916667,31.180556,2.9845,
2020-11-01,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,91,2,72,,13184,537,10791,,,,,,,,,,,-22,-18,-3,-4,4,-10,Q2140,,2390843,2,99,POINT(99 2),26.569444,23.861111,30.611111,12.0015,
2020-11-02,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,79,6,71,,13263,543,10862,,,,,,,,,,,-24,-16,2,-10,5,-24,Q2140,,2390843,2,99,POINT(99 2),26.986111,23.861111,30.583333,0.3175,
2020-11-03,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,78,4,72,,13341,547,10934,,,,,,,,,,,-30,-23,-7,-23,7,-26,Q2140,,2390843,2,99,POINT(99 2),26.25,23.444444,30.902778,8.763,
2020-11-04,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,79,6,75,,13420,553,11009,,,,,,,,,,,-27,-16,3,-12,5,-24,Q2140,,2390843,2,99,POINT(99 2),26.472222,23.319444,30.055556,2.4765,
2020-11-05,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,77,4,63,,13497,557,11072,,,,,,,,,,,-31,-18,0,-14,6,-25,Q2140,,2390843,2,99,POINT(99 2),27.208333,23.361111,31.722222,2.413,
2020-11-06,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,78,4,60,,13575,561,11132,,,,,,,,,,,-30,-20,-2,-19,6,-24,Q2140,,2390843,2,99,POINT(99 2),27.486111,23.305556,31.722222,0.508,
2020-11-07,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,76,2,63,,13651,563,11195,,,,,,,,,,,-31,-23,-9,-24,8,-25,Q2140,,2390843,2,99,POINT(99 2),26.305556,24.458333,30.152778,11.176,
2020-11-08,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,78,2,59,,13729,565,11254,,,,,,,,,,,-27,-20,-6,-17,5,-12,Q2140,,2390843,2,99,POINT(99 2),25.958333,23.611111,29.444444,2.3495,
2020-11-09,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,75,2,64,,13804,567,11318,,,,,,,,,,,-26,-17,2,-9,5,-25,Q2140,,2390843,2,99,POINT(99 2),26.458333,23.625,30.097222,0.3175,
2020-11-10,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,72,3,68,,13876,570,11386,,,,,,,,,,,-26,-17,1,-10,6,-25,Q2140,,2390843,2,99,POINT(99 2),26.791667,23.805556,30.666667,2.921,
2020-11-11,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,80,1,61,,13956,571,11447,,,,,,,,,,,-26,-16,1,-9,6,-25,Q2140,,2390843,2,99,POINT(99 2),27.805556,23.902778,32.25,2.963333,
2020-11-12,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,79,2,77,,14035,573,11524,,,,,,,,,,,-31,-18,-2,-11,7,-26,Q2140,,2390843,2,99,POINT(99 2),26.708333,24.013889,30.708333,0.677333,
2020-11-13,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,88,5,64,,14123,578,11588,,,,,,,,,,,-28,-19,-3,-17,6,-23,Q2140,,2390843,2,99,POINT(99 2),26.902778,24.125,31.083333,19.05,
2020-11-14,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,77,1,59,,14200,579,11647,,,,,,,,,,,-25,-16,0,-10,5,-23,Q2140,,2390843,2,99,POINT(99 2),27.125,24.013889,31.486111,11.2395,
2020-11-15,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,85,0,67,,14285,579,11714,,,,,,,,,,,-28,-18,-5,-7,5,-10,Q2140,,2390843,2,99,POINT(99 2),26.861111,24.194444,30.527778,3.81,
2020-11-16,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,118,4,107,,14403,583,11821,,,,,,,,,,,-30,-18,-1,-9,5,-24,Q2140,,2390843,2,99,POINT(99 2),27.652778,23.375,32.166667,0.762,
2020-11-17,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,101,1,106,,14504,584,11927,,,,,,,,,,,-27,-18,-1,-10,5,-25,Q2140,,2390843,2,99,POINT(99 2),27.708333,23.041667,32.763889,8.001,
2020-11-18,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,85,2,72,,14589,586,11999,,,,,,,,,,,-27,-18,-2,-11,6,-24,Q2140,,2390843,2,99,POINT(99 2),26.791667,23.208333,31.152778,2.032,
2020-11-19,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,79,2,77,,14668,588,12076,,,,,,,,,,,-30,-18,-2,-14,6,-24,Q2140,,2390843,2,99,POINT(99 2),27,24,31.152778,10.033,
2020-11-20,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,79,1,71,,14747,589,12147,,,,,,,,,,,-28,-19,-3,-19,6,-23,Q2140,,2390843,2,99,POINT(99 2),26.736111,23.791667,30.555556,3.2385,
2020-11-21,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,76,3,77,,14823,592,12224,,,,,,,,,,,-27,-17,-2,-15,6,-23,Q2140,,2390843,2,99,POINT(99 2),25.75,23.513889,30.152778,27.4955,
2020-11-22,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,74,3,69,,14897,595,12293,,,,,,,,,,,-31,-20,-7,-19,6,-11,Q2140,,2390843,2,99,POINT(99 2),25.555556,23.25,28.111111,12.6365,
2020-11-23,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,84,0,82,,14981,595,12375,,,,,,,,,,,-32,-23,-7,-21,7,-26,Q2140,,2390843,2,99,POINT(99 2),25.680556,23.166667,30.222222,8.3185,
2020-11-24,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,81,2,77,,15062,597,12452,,,,,,,,,,,-31,-22,-6,-21,8,-27,Q2140,,2390843,2,99,POINT(99 2),26.25,23.333333,30.111111,3.81,
2020-11-25,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,84,3,81,,15146,600,12533,,,,,,,,,,,-27,-15,2,-11,5,-23,Q2140,,2390843,2,99,POINT(99 2),26.930556,23.75,30.583333,3.048,
2020-11-26,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,82,0,88,,15228,600,12621,,,,,,,,,,,-29,-19,-4,-15,7,-24,Q2140,,2390843,2,99,POINT(99 2),26.458333,23,30.527778,1.016,
2020-11-27,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,92,4,87,,15320,604,12708,,,,,,,,,,,-31,-25,-11,-27,7,-23,Q2140,,2390843,2,99,POINT(99 2),26.361111,23.5,31.375,9.0805,
2020-11-28,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,93,5,91,,15413,609,12799,,,,,,,,,,,-27,-22,-6,-23,7,-22,Q2140,,2390843,2,99,POINT(99 2),25.972222,23.388889,29.875,3.3655,
2020-11-29,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,88,3,78,,15501,612,12877,,,,,,,,,,,-25,-15,1,-12,4,-7,Q2140,,2390843,2,99,POINT(99 2),26.944444,23.652778,30.694444,0.0635,
2020-11-30,ID_SU,ID,Indonesia,SU,North Sumatra,,,ID,IDN,1,77,3,69,,15578,615,12946,,,,,,,,,,,,,,,,,Q2140,,2390843,2,99,POINT(99 2),,,,,
2020-10-01,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,37,2,49,,2665,69,1935,,,,,,,,,,,-49,-20,-4,-26,11,-27,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.714286,24.944444,33.984127,3.852333,
2020-10-02,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,20,4,23,,2685,73,1958,,,,,,,,,,,-50,-19,-6,-28,11,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.563492,25.277778,34.349206,6.458857,
2020-10-03,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,72,1,19,,2757,74,1977,,,,,,,,,,,-48,-21,-8,-29,8,-16,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.507937,25.373016,34.095238,0.326571,
2020-10-04,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,19,1,70,,2776,75,2047,,,,,,,,,,,-51,-17,-8,-16,7,-12,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.936508,24.619048,32.904762,0.072571,
2020-10-05,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,22,0,77,,2798,75,2124,,,,,,,,,,,-51,-21,-9,-28,10,-29,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.174603,24.380952,32.269841,7.728857,
2020-10-06,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,20,0,40,,2818,75,2164,,,,,,,,,,,-46,-18,-7,-23,10,-28,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.47619,24.571429,32.888889,0.943429,
2020-10-07,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,20,0,20,,2838,75,2184,,,,,,,,,,,-47,-18,-6,-22,10,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.965278,24.979167,33.152778,0,
2020-10-08,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,51,1,9,,2889,76,2193,,,,,,,,,,,-46,-19,-7,-12,12,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.865079,24.968254,33.595238,0,
2020-10-09,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,56,2,31,,2945,78,2224,,,,,,,,,,,-52,-20,-11,-30,13,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.142857,25.063492,33.571429,0,
2020-10-10,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,69,0,13,,3014,78,2237,,,,,,,,,,,-52,-31,-22,-42,13,-15,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),27.706349,24.68254,32.928571,6.053667,
2020-10-11,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,35,1,37,,3049,79,2274,,,,,,,,,,,-50,-15,-8,-18,9,-8,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.652778,24.847222,33.298611,0.127,
2020-10-12,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,43,1,84,,3092,80,2358,,,,,,,,,,,-50,-17,-8,-25,13,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.190476,25.134921,33.253968,5.805714,
2020-10-13,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,38,1,39,,3130,81,2397,,,,,,,,,,,-46,-17,-8,-22,12,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.285714,24.984127,33.539683,0,
2020-10-14,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,26,2,20,,3156,83,2417,,,,,,,,,,,-47,-16,-7,-23,12,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.694444,25.243056,34.888889,2.50825,
2020-10-15,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,45,2,55,,3201,85,2472,,,,,,,,,,,-50,-18,-7,-23,13,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),29.095238,25.388889,33.547619,7.003143,
2020-10-16,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,45,0,32,,3246,85,2504,,,,,,,,,,,-50,-19,-10,-29,14,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.714286,25.301587,33,1.735667,
2020-10-17,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,24,0,48,,3270,85,2552,,,,,,,,,,,-47,-19,-9,-28,11,-13,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.888889,25.236111,33.138889,0.5715,
2020-10-18,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,40,1,64,,3310,86,2616,,,,,,,,,,,-49,-17,-12,-18,10,-9,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.730159,25.18254,32.47619,0.290286,
2020-10-19,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,18,0,75,,3328,86,2691,,,,,,,,,,,-53,-23,-13,-33,14,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),27.896825,25,31.301587,6.168571,
2020-10-20,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,13,0,51,,3341,86,2742,,,,,,,,,,,-47,-18,-7,-25,12,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.868056,24.833333,32.701389,2.721429,
2020-10-21,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,33,2,21,,3374,88,2763,,,,,,,,,,,-48,-19,-8,-28,11,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),27.520833,25.090278,31.118056,6.12775,
2020-10-22,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,45,0,19,,3419,88,2782,,,,,,,,,,,-49,-18,-7,-22,10,-26,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.357143,24.888889,32.396825,6.640286,
2020-10-23,ID_YO,ID,Indonesia,YO,Yogyakarta,,,ID,IDN,1,28,0,25,,3447,88,2807,,,,,,,,,,,-50,-19,-9,-28,10,-25,Q3741,,5616105,-7.801389,110.364444,POINT(110.364444 -7.801389),28.368056,25.173611,33.222222,11.43,
